Datetime,AEP_MW,temp_mean,load_lag_1,load_lag_2,load_lag_3,load_lag_7,day_of_week,is_weekend,target
2011-05-03,14718.666666666666,8.5,14159.458333333334,12350.083333333334,12974.666666666666,14554.666666666666,1,0,14761.791666666666
2011-05-04,14761.791666666666,8.1,14718.666666666666,14159.458333333334,12350.083333333334,14482.291666666666,2,0,14679.083333333334
2011-05-05,14679.083333333334,9.9,14761.791666666666,14718.666666666666,14159.458333333334,14233.458333333334,3,0,14118.375
2011-05-06,14118.375,11.9,14679.083333333334,14761.791666666666,14718.666666666666,13889.708333333334,4,0,12902.666666666666
2011-05-07,12902.666666666666,13.3,14118.375,14679.083333333334,14761.791666666666,12974.666666666666,5,1,12260.916666666666
2011-05-08,12260.916666666666,15.0,12902.666666666666,14118.375,14679.083333333334,12350.083333333334,6,1,13949.041666666666
2011-05-09,13949.041666666666,15.3,12260.916666666666,12902.666666666666,14118.375,14159.458333333334,0,0,14224.458333333334
2011-05-10,14224.458333333334,17.1,13949.041666666666,12260.916666666666,12902.666666666666,14718.666666666666,1,0,14956.625
2011-05-11,14956.625,20.6,14224.458333333334,13949.041666666666,12260.916666666666,14761.791666666666,2,0,15858.833333333334
2011-05-12,15858.833333333334,22.7,14956.625,14224.458333333334,13949.041666666666,14679.083333333334,3,0,15408.125
2011-05-13,15408.125,21.9,15858.833333333334,14956.625,14224.458333333334,14118.375,4,0,13503.083333333334
2011-05-14,13503.083333333334,19.5,15408.125,15858.833333333334,14956.625,12902.666666666666,5,1,12595.833333333334
2011-05-15,12595.833333333334,15.0,13503.083333333334,15408.125,15858.833333333334,12260.916666666666,6,1,14230.375
2011-05-16,14230.375,9.3,12595.833333333334,13503.083333333334,15408.125,13949.041666666666,0,0,14811.25
2011-05-17,14811.25,9.6,14230.375,12595.833333333334,13503.083333333334,14224.458333333334,1,0,14355.083333333334
2011-05-18,14355.083333333334,12.9,14811.25,14230.375,12595.833333333334,14956.625,2,0,14394.75
2011-05-19,14394.75,14.4,14355.083333333334,14811.25,14230.375,15858.833333333334,3,0,14171.041666666666
2011-05-20,14171.041666666666,17.3,14394.75,14355.083333333334,14811.25,15408.125,4,0,13595.416666666666
2011-05-21,13595.416666666666,19.3,14171.041666666666,14394.75,14355.083333333334,13503.083333333334,5,1,13920.0
2011-05-22,13920.0,21.7,13595.416666666666,14171.041666666666,14394.75,12595.833333333334,6,1,15375.166666666666
2011-05-23,15375.166666666666,21.5,13920.0,13595.416666666666,14171.041666666666,14230.375,0,0,15218.166666666666
2011-05-24,15218.166666666666,20.6,15375.166666666666,13920.0,13595.416666666666,14811.25,1,0,15827.125
2011-05-25,15827.125,20.0,15218.166666666666,15375.166666666666,13920.0,14355.083333333334,2,0,15503.166666666666
2011-05-26,15503.166666666666,19.9,15827.125,15218.166666666666,15375.166666666666,14394.75,3,0,14360.5
2011-05-27,14360.5,17.3,15503.166666666666,15827.125,15218.166666666666,14171.041666666666,4,0,13410.041666666666
2011-05-28,13410.041666666666,18.6,14360.5,15503.166666666666,15827.125,13595.416666666666,5,1,14328.0
2011-05-29,14328.0,24.2,13410.041666666666,14360.5,15503.166666666666,13920.0,6,1,15771.958333333334
2011-05-30,15771.958333333334,25.9,14328.0,13410.041666666666,14360.5,15375.166666666666,0,0,18457.083333333332
2011-05-31,18457.083333333332,26.3,15771.958333333334,14328.0,13410.041666666666,15218.166666666666,1,0,17924.208333333332
2011-06-01,17924.208333333332,24.7,18457.083333333332,15771.958333333334,14328.0,15827.125,2,0,16071.333333333334
2011-06-02,16071.333333333334,20.1,17924.208333333332,18457.083333333332,15771.958333333334,15503.166666666666,3,0,15245.666666666666
2011-06-03,15245.666666666666,18.5,16071.333333333334,17924.208333333332,18457.083333333332,14360.5,4,0,15388.5
2011-06-04,15388.5,22.7,15245.666666666666,16071.333333333334,17924.208333333332,13410.041666666666,5,1,15419.125
2011-06-05,15419.125,24.7,15388.5,15245.666666666666,16071.333333333334,14328.0,6,1,17244.291666666668
2011-06-06,17244.291666666668,23.9,15419.125,15388.5,15245.666666666666,15771.958333333334,0,0,17661.208333333332
2011-06-07,17661.208333333332,25.8,17244.291666666668,15419.125,15388.5,18457.083333333332,1,0,18616.666666666668
2011-06-08,18616.666666666668,27.1,17661.208333333332,17244.291666666668,15419.125,17924.208333333332,2,0,18516.5
2011-06-09,18516.5,24.7,18616.666666666668,17661.208333333332,17244.291666666668,16071.333333333334,3,0,16912.708333333332
2011-06-10,16912.708333333332,24.5,18516.5,18616.666666666668,17661.208333333332,15245.666666666666,4,0,15498.291666666666
2011-06-11,15498.291666666666,23.1,16912.708333333332,18516.5,18616.666666666668,15388.5,5,1,14176.208333333334
2011-06-12,14176.208333333334,20.3,15498.291666666666,16912.708333333332,18516.5,15419.125,6,1,14921.041666666666
2011-06-13,14921.041666666666,17.9,14176.208333333334,15498.291666666666,16912.708333333332,17244.291666666668,0,0,14821.25
2011-06-14,14821.25,17.3,14921.041666666666,14176.208333333334,15498.291666666666,17661.208333333332,1,0,14446.583333333334
2011-06-15,14446.583333333334,17.7,14821.25,14921.041666666666,14176.208333333334,18616.666666666668,2,0,15253.458333333334
2011-06-16,15253.458333333334,20.8,14446.583333333334,14821.25,14921.041666666666,18516.5,3,0,15979.875
2011-06-17,15979.875,22.7,15253.458333333334,14446.583333333334,14821.25,16912.708333333332,4,0,14950.416666666666
2011-06-18,14950.416666666666,21.9,15979.875,15253.458333333334,14446.583333333334,15498.291666666666,5,1,14258.125
2011-06-19,14258.125,21.8,14950.416666666666,15979.875,15253.458333333334,14176.208333333334,6,1,15670.916666666666
2011-06-20,15670.916666666666,21.6,14258.125,14950.416666666666,15979.875,14921.041666666666,0,0,17385.958333333332
2011-06-21,17385.958333333332,24.7,15670.916666666666,14258.125,14950.416666666666,14821.25,1,0,16815.291666666668
2011-06-22,16815.291666666668,24.1,17385.958333333332,15670.916666666666,14258.125,14446.583333333334,2,0,16217.583333333334
2011-06-23,16217.583333333334,21.8,16815.291666666668,17385.958333333332,15670.916666666666,15253.458333333334,3,0,15180.291666666666
2011-06-24,15180.291666666666,19.3,16217.583333333334,16815.291666666668,17385.958333333332,15979.875,4,0,13990.625
2011-06-25,13990.625,20.1,15180.291666666666,16217.583333333334,16815.291666666668,14950.416666666666,5,1,13552.958333333334
2011-06-26,13552.958333333334,19.1,13990.625,15180.291666666666,16217.583333333334,14258.125,6,1,15982.5
2011-06-27,15982.5,21.0,13552.958333333334,13990.625,15180.291666666666,15670.916666666666,0,0,17028.958333333332
2011-06-28,17028.958333333332,23.3,15982.5,13552.958333333334,13990.625,17385.958333333332,1,0,16167.541666666666
2011-06-29,16167.541666666666,20.5,17028.958333333332,15982.5,13552.958333333334,16815.291666666668,2,0,16488.583333333332
2011-06-30,16488.583333333332,22.2,16167.541666666666,17028.958333333332,15982.5,16217.583333333334,3,0,16557.541666666668
2011-07-01,16557.541666666668,24.5,16488.583333333332,16167.541666666666,17028.958333333332,15180.291666666666,4,0,15494.75
2011-07-02,15494.75,25.1,16557.541666666668,16488.583333333332,16167.541666666666,13990.625,5,1,15765.208333333334
2011-07-03,15765.208333333334,25.3,15494.75,16557.541666666668,16488.583333333332,13552.958333333334,6,1,15017.958333333334
2011-07-04,15017.958333333334,23.8,15765.208333333334,15494.75,16557.541666666668,15982.5,0,0,16680.916666666668
2011-07-05,16680.916666666668,24.3,15017.958333333334,15765.208333333334,15494.75,17028.958333333332,1,0,17582.208333333332
2011-07-06,17582.208333333332,25.5,16680.916666666668,15017.958333333334,15765.208333333334,16167.541666666666,2,0,17779.083333333332
2011-07-07,17779.083333333332,26.0,17582.208333333332,16680.916666666668,15017.958333333334,16488.583333333332,3,0,16772.958333333332
2011-07-08,16772.958333333332,23.8,17779.083333333332,17582.208333333332,16680.916666666668,16557.541666666668,4,0,15931.708333333334
2011-07-09,15931.708333333334,24.4,16772.958333333332,17779.083333333332,17582.208333333332,15494.75,5,1,16440.458333333332
2011-07-10,16440.458333333332,25.8,15931.708333333334,16772.958333333332,17779.083333333332,15765.208333333334,6,1,18201.333333333332
2011-07-11,18201.333333333332,27.0,16440.458333333332,15931.708333333334,16772.958333333332,15017.958333333334,0,0,18594.708333333332
2011-07-12,18594.708333333332,28.0,18201.333333333332,16440.458333333332,15931.708333333334,16680.916666666668,1,0,17702.708333333332
2011-07-13,17702.708333333332,25.2,18594.708333333332,18201.333333333332,16440.458333333332,17582.208333333332,2,0,16726.25
2011-07-14,16726.25,23.4,17702.708333333332,18594.708333333332,18201.333333333332,17779.083333333332,3,0,16509.375
2011-07-15,16509.375,24.0,16726.25,17702.708333333332,18594.708333333332,16772.958333333332,4,0,15783.416666666666
2011-07-16,15783.416666666666,24.5,16509.375,16726.25,17702.708333333332,15931.708333333334,5,1,16074.625
2011-07-17,16074.625,25.9,15783.416666666666,16509.375,16726.25,16440.458333333332,6,1,18983.208333333332
2011-07-18,18983.208333333332,27.0,16074.625,15783.416666666666,16509.375,18201.333333333332,0,0,19343.791666666668
2011-07-19,19343.791666666668,27.7,18983.208333333332,16074.625,15783.416666666666,18594.708333333332,1,0,19821.291666666668
2011-07-20,19821.291666666668,28.4,19343.791666666668,18983.208333333332,16074.625,17702.708333333332,2,0,20751.458333333332
2011-07-21,20751.458333333332,30.7,19821.291666666668,19343.791666666668,18983.208333333332,16726.25,3,0,20402.75
2011-07-22,20402.75,29.7,20751.458333333332,19821.291666666668,19343.791666666668,16509.375,4,0,18024.291666666668
2011-07-23,18024.291666666668,28.7,20402.75,20751.458333333332,19821.291666666668,15783.416666666666,5,1,17274.416666666668
2011-07-24,17274.416666666668,28.4,18024.291666666668,20402.75,20751.458333333332,16074.625,6,1,18674.375
2011-07-25,18674.375,26.8,17274.416666666668,18024.291666666668,20402.75,18983.208333333332,0,0,18868.791666666668
2011-07-26,18868.791666666668,26.2,18674.375,17274.416666666668,18024.291666666668,19343.791666666668,1,0,18642.125
2011-07-27,18642.125,26.1,18868.791666666668,18674.375,17274.416666666668,19821.291666666668,2,0,19639.375
2011-07-28,19639.375,29.4,18642.125,18868.791666666668,18674.375,20751.458333333332,3,0,19556.875
2011-07-29,19556.875,29.2,19639.375,18642.125,18868.791666666668,20402.75,4,0,17792.833333333332
2011-07-30,17792.833333333332,27.4,19556.875,19639.375,18642.125,18024.291666666668,5,1,17114.375
2011-07-31,17114.375,27.5,17792.833333333332,19556.875,19639.375,17274.416666666668,6,1,18690.416666666668
2011-08-01,18690.416666666668,28.0,17114.375,17792.833333333332,19556.875,18674.375,0,0,19265.083333333332
2011-08-02,19265.083333333332,26.9,18690.416666666668,17114.375,17792.833333333332,18868.791666666668,1,0,18057.875
2011-08-03,18057.875,25.7,19265.083333333332,18690.416666666668,17114.375,18642.125,2,0,18280.708333333332
2011-08-04,18280.708333333332,25.5,18057.875,19265.083333333332,18690.416666666668,19639.375,3,0,18433.291666666668
2011-08-05,18433.291666666668,26.0,18280.708333333332,18057.875,19265.083333333332,19556.875,4,0,17408.375
2011-08-06,17408.375,26.4,18433.291666666668,18280.708333333332,18057.875,17792.833333333332,5,1,16829.583333333332
2011-08-07,16829.583333333332,26.0,17408.375,18433.291666666668,18280.708333333332,17114.375,6,1,18202.125
2011-08-08,18202.125,25.5,16829.583333333332,17408.375,18433.291666666668,18690.416666666668,0,0,17945.333333333332
2011-08-09,17945.333333333332,24.4,18202.125,16829.583333333332,17408.375,19265.083333333332,1,0,16957.916666666668
2011-08-10,16957.916666666668,22.5,17945.333333333332,18202.125,16829.583333333332,18057.875,2,0,16272.125
2011-08-11,16272.125,20.7,16957.916666666668,17945.333333333332,18202.125,18280.708333333332,3,0,16097.916666666666
2011-08-12,16097.916666666666,21.3,16272.125,16957.916666666668,17945.333333333332,18433.291666666668,4,0,15552.5
2011-08-13,15552.5,23.1,16097.916666666666,16272.125,16957.916666666668,17408.375,5,1,14376.0
2011-08-14,14376.0,21.1,15552.5,16097.916666666666,16272.125,16829.583333333332,6,1,15747.5
2011-08-15,15747.5,21.2,14376.0,15552.5,16097.916666666666,18202.125,0,0,16382.041666666666
2011-08-16,16382.041666666666,21.8,15747.5,14376.0,15552.5,17945.333333333332,1,0,16458.0
2011-08-17,16458.0,22.7,16382.041666666666,15747.5,14376.0,16957.916666666668,2,0,17293.708333333332
2011-08-18,17293.708333333332,24.4,16458.0,16382.041666666666,15747.5,16272.125,3,0,17187.041666666668
2011-08-19,17187.041666666668,24.7,17293.708333333332,16458.0,16382.041666666666,16097.916666666666,4,0,16162.041666666666
2011-08-20,16162.041666666666,25.6,17187.041666666668,17293.708333333332,16458.0,15552.5,5,1,15419.208333333334
2011-08-21,15419.208333333334,25.1,16162.041666666666,17187.041666666668,17293.708333333332,14376.0,6,1,16126.75
2011-08-22,16126.75,21.2,15419.208333333334,16162.041666666666,17187.041666666668,15747.5,0,0,15991.916666666666
2011-08-23,15991.916666666666,22.2,16126.75,15419.208333333334,16162.041666666666,16382.041666666666,1,0,17253.0
2011-08-24,17253.0,24.4,15991.916666666666,16126.75,15419.208333333334,16458.0,2,0,17606.291666666668
2011-08-25,17606.291666666668,23.8,17253.0,15991.916666666666,16126.75,17293.708333333332,3,0,16569.375
2011-08-26,16569.375,22.2,17606.291666666668,17253.0,15991.916666666666,17187.041666666668,4,0,15047.833333333334
2011-08-27,15047.833333333334,22.0,16569.375,17606.291666666668,17253.0,16162.041666666666,5,1,14138.625
2011-08-28,14138.625,21.5,15047.833333333334,16569.375,17606.291666666668,15419.208333333334,6,1,15338.5
2011-08-29,15338.5,19.6,14138.625,15047.833333333334,16569.375,16126.75,0,0,15582.291666666666
2011-08-30,15582.291666666666,20.4,15338.5,14138.625,15047.833333333334,15991.916666666666,1,0,16340.166666666666
2011-08-31,16340.166666666666,23.4,15582.291666666666,15338.5,14138.625,17253.0,2,0,17853.458333333332
2011-09-01,17853.458333333332,25.9,16340.166666666666,15582.291666666666,15338.5,17606.291666666668,3,0,18706.25
2011-09-02,18706.25,28.3,17853.458333333332,16340.166666666666,15582.291666666666,16569.375,4,0,17221.708333333332
2011-09-03,17221.708333333332,28.3,18706.25,17853.458333333332,16340.166666666666,15047.833333333334,5,1,14884.125
2011-09-04,14884.125,24.7,17221.708333333332,18706.25,17853.458333333332,14138.625,6,1,13075.833333333334
2011-09-05,13075.833333333334,17.7,14884.125,17221.708333333332,18706.25,15338.5,0,0,14115.625
2011-09-06,14115.625,16.9,13075.833333333334,14884.125,17221.708333333332,15582.291666666666,1,0,14386.083333333334
2011-09-07,14386.083333333334,16.6,14115.625,13075.833333333334,14884.125,16340.166666666666,2,0,14563.708333333334
2011-09-08,14563.708333333334,17.7,14386.083333333334,14115.625,13075.833333333334,17853.458333333332,3,0,14672.375
2011-09-09,14672.375,16.8,14563.708333333334,14386.083333333334,14115.625,18706.25,4,0,13740.041666666666
2011-09-10,13740.041666666666,18.9,14672.375,14563.708333333334,14386.083333333334,17221.708333333332,5,1,13378.625
2011-09-11,13378.625,19.5,13740.041666666666,14672.375,14563.708333333334,14884.125,6,1,15371.291666666666
2011-09-12,15371.291666666666,20.4,13378.625,13740.041666666666,14672.375,13075.833333333334,0,0,16066.416666666666
2011-09-13,16066.416666666666,22.2,15371.291666666666,13378.625,13740.041666666666,14115.625,1,0,15253.416666666666
2011-09-14,15253.416666666666,19.1,16066.416666666666,15371.291666666666,13378.625,14386.083333333334,2,0,14230.625
2011-09-15,14230.625,13.3,15253.416666666666,16066.416666666666,15371.291666666666,14563.708333333334,3,0,13655.916666666666
2011-09-16,13655.916666666666,11.7,14230.625,15253.416666666666,16066.416666666666,14672.375,4,0,12635.958333333334
2011-09-17,12635.958333333334,14.7,13655.916666666666,14230.625,15253.416666666666,13740.041666666666,5,1,12390.25
2011-09-18,12390.25,16.5,12635.958333333334,13655.916666666666,14230.625,13378.625,6,1,14261.791666666666
2011-09-19,14261.791666666666,17.1,12390.25,12635.958333333334,13655.916666666666,15371.291666666666,0,0,14685.958333333334
2011-09-20,14685.958333333334,19.0,14261.791666666666,12390.25,12635.958333333334,16066.416666666666,1,0,14880.541666666666
2011-09-21,14880.541666666666,19.4,14685.958333333334,14261.791666666666,12390.25,15253.416666666666,2,0,14948.25
2011-09-22,14948.25,19.3,14880.541666666666,14685.958333333334,14261.791666666666,14230.625,3,0,14218.083333333334
2011-09-23,14218.083333333334,14.4,14948.25,14880.541666666666,14685.958333333334,13655.916666666666,4,0,12932.458333333334
2011-09-24,12932.458333333334,14.5,14218.083333333334,14948.25,14880.541666666666,12635.958333333334,5,1,12841.375
2011-09-25,12841.375,17.9,12932.458333333334,14218.083333333334,14948.25,12390.25,6,1,14643.916666666666
2011-09-26,14643.916666666666,19.0,12841.375,12932.458333333334,14218.083333333334,14261.791666666666,0,0,14549.708333333334
2011-09-27,14549.708333333334,15.4,14643.916666666666,12841.375,12932.458333333334,14685.958333333334,1,0,14344.791666666666
2011-09-28,14344.791666666666,15.0,14549.708333333334,14643.916666666666,12841.375,14880.541666666666,2,0,14351.958333333334
2011-09-29,14351.958333333334,15.2,14344.791666666666,14549.708333333334,14643.916666666666,14948.25,3,0,13964.5
2011-09-30,13964.5,12.2,14351.958333333334,14344.791666666666,14549.708333333334,14218.083333333334,4,0,13286.5
2011-10-01,13286.5,8.0,13964.5,14351.958333333334,14344.791666666666,12932.458333333334,5,1,13014.541666666666
2011-10-02,13014.541666666666,9.6,13286.5,13964.5,14351.958333333334,12841.375,6,1,14550.083333333334
2011-10-03,14550.083333333334,11.5,13014.541666666666,13286.5,13964.5,14643.916666666666,0,0,14394.458333333334
2011-10-04,14394.458333333334,14.0,14550.083333333334,13014.541666666666,13286.5,14549.708333333334,1,0,14189.166666666666
2011-10-05,14189.166666666666,15.7,14394.458333333334,14550.083333333334,13014.541666666666,14344.791666666666,2,0,14334.5
2011-10-06,14334.5,17.1,14189.166666666666,14394.458333333334,14550.083333333334,14351.958333333334,3,0,14251.083333333334
2011-10-07,14251.083333333334,17.5,14334.5,14189.166666666666,14394.458333333334,13964.5,4,0,13108.625
2011-10-08,13108.625,17.8,14251.083333333334,14334.5,14189.166666666666,13286.5,5,1,12576.125
2011-10-09,12576.125,17.0,13108.625,14251.083333333334,14334.5,13014.541666666666,6,1,14292.875
2011-10-10,14292.875,17.8,12576.125,13108.625,14251.083333333334,14550.083333333334,0,0,14385.125
2011-10-11,14385.125,17.3,14292.875,12576.125,13108.625,14394.458333333334,1,0,14308.041666666666
2011-10-12,14308.041666666666,15.9,14385.125,14292.875,12576.125,14189.166666666666,2,0,14331.75
2011-10-13,14331.75,16.4,14308.041666666666,14385.125,14292.875,14334.5,3,0,13931.458333333334
2011-10-14,13931.458333333334,13.9,14331.75,14308.041666666666,14385.125,14251.083333333334,4,0,12907.333333333334
2011-10-15,12907.333333333334,12.6,13931.458333333334,14331.75,14308.041666666666,13108.625,5,1,12594.583333333334
2011-10-16,12594.583333333334,15.2,12907.333333333334,13931.458333333334,14331.75,12576.125,6,1,13955.708333333334
2011-10-17,13955.708333333334,12.1,12594.583333333334,12907.333333333334,13931.458333333334,14292.875,0,0,14248.166666666666
2011-10-18,14248.166666666666,10.9,13955.708333333334,12594.583333333334,12907.333333333334,14385.125,1,0,14600.375
2011-10-19,14600.375,11.4,14248.166666666666,13955.708333333334,12594.583333333334,14308.041666666666,2,0,15432.0
2011-10-20,15432.0,6.7,14600.375,14248.166666666666,13955.708333333334,14331.75,3,0,14981.875
2011-10-21,14981.875,8.6,15432.0,14600.375,14248.166666666666,13931.458333333334,4,0,13802.791666666666
2011-10-22,13802.791666666666,8.8,14981.875,15432.0,14600.375,12907.333333333334,5,1,13311.0
2011-10-23,13311.0,10.0,13802.791666666666,14981.875,15432.0,12594.583333333334,6,1,14480.25
2011-10-24,14480.25,11.7,13311.0,13802.791666666666,14981.875,13955.708333333334,0,0,14642.333333333334
2011-10-25,14642.333333333334,10.9,14480.25,13311.0,13802.791666666666,14248.166666666666,1,0,14375.416666666666
2011-10-26,14375.416666666666,15.8,14642.333333333334,14480.25,13311.0,14600.375,2,0,14553.083333333334
2011-10-27,14553.083333333334,7.9,14375.416666666666,14642.333333333334,14480.25,15432.0,3,0,15438.208333333334
2011-10-28,15438.208333333334,4.8,14553.083333333334,14375.416666666666,14642.333333333334,14981.875,4,0,14545.5
2011-10-29,14545.5,5.2,15438.208333333334,14553.083333333334,14375.416666666666,13802.791666666666,5,1,14273.166666666666
2011-10-30,14273.166666666666,5.4,14545.5,15438.208333333334,14553.083333333334,13311.0,6,1,15498.166666666666
2011-10-31,15498.166666666666,7.0,14273.166666666666,14545.5,15438.208333333334,14480.25,0,0,15590.333333333334
2011-11-01,15590.333333333334,6.9,15498.166666666666,14273.166666666666,14545.5,14642.333333333334,1,0,15106.166666666666
2011-11-02,15106.166666666666,9.9,15590.333333333334,15498.166666666666,14273.166666666666,14375.416666666666,2,0,14922.916666666666
2011-11-03,14922.916666666666,10.8,15106.166666666666,15590.333333333334,15498.166666666666,14553.083333333334,3,0,14578.958333333334
2011-11-04,14578.958333333334,8.7,14922.916666666666,15106.166666666666,15590.333333333334,15438.208333333334,4,0,14395.708333333334
2011-11-05,14395.708333333334,5.7,14578.958333333334,14922.916666666666,15106.166666666666,14545.5,5,1,13944.260869565218
2011-11-06,13944.260869565218,8.1,14395.708333333334,14578.958333333334,14922.916666666666,14273.166666666666,6,1,15050.625
2011-11-07,15050.625,11.3,13944.260869565218,14395.708333333334,14578.958333333334,15498.166666666666,0,0,14934.708333333334
2011-11-08,14934.708333333334,12.5,15050.625,13944.260869565218,14395.708333333334,15590.333333333334,1,0,14958.458333333334
2011-11-09,14958.458333333334,12.4,14934.708333333334,15050.625,13944.260869565218,15106.166666666666,2,0,15432.416666666666
2011-11-10,15432.416666666666,5.2,14958.458333333334,14934.708333333334,15050.625,14922.916666666666,3,0,16092.333333333334
2011-11-11,16092.333333333334,2.7,15432.416666666666,14958.458333333334,14934.708333333334,14578.958333333334,4,0,14671.0
2011-11-12,14671.0,8.6,16092.333333333334,15432.416666666666,14958.458333333334,14395.708333333334,5,1,13510.916666666666
2011-11-13,13510.916666666666,13.4,14671.0,16092.333333333334,15432.416666666666,13944.260869565218,6,1,14330.291666666666
2011-11-14,14330.291666666666,17.3,13510.916666666666,14671.0,16092.333333333334,15050.625,0,0,14543.958333333334
2011-11-15,14543.958333333334,12.9,14330.291666666666,13510.916666666666,14671.0,14934.708333333334,1,0,14795.375
2011-11-16,14795.375,10.0,14543.958333333334,14330.291666666666,13510.916666666666,14958.458333333334,2,0,16276.041666666666
2011-11-17,16276.041666666666,2.5,14795.375,14543.958333333334,14330.291666666666,15432.416666666666,3,0,16565.083333333332
2011-11-18,16565.083333333332,1.5,16276.041666666666,14795.375,14543.958333333334,16092.333333333334,4,0,15129.708333333334
2011-11-19,15129.708333333334,7.6,16565.083333333332,16276.041666666666,14795.375,14671.0,5,1,13198.041666666666
2011-11-20,13198.041666666666,13.1,15129.708333333334,16565.083333333332,16276.041666666666,13510.916666666666,6,1,14804.083333333334
2011-11-21,14804.083333333334,6.8,13198.041666666666,15129.708333333334,16565.083333333332,14330.291666666666,0,0,15098.291666666666
2011-11-22,15098.291666666666,9.8,14804.083333333334,13198.041666666666,15129.708333333334,14543.958333333334,1,0,15034.833333333334
2011-11-23,15034.833333333334,7.0,15098.291666666666,14804.083333333334,13198.041666666666,14795.375,2,0,13685.458333333334
2011-11-24,13685.458333333334,4.6,15034.833333333334,15098.291666666666,14804.083333333334,16276.041666666666,3,0,13613.666666666666
2011-11-25,13613.666666666666,7.9,13685.458333333334,15034.833333333334,15098.291666666666,16565.083333333332,4,0,13400.583333333334
2011-11-26,13400.583333333334,11.0,13613.666666666666,13685.458333333334,15034.833333333334,15129.708333333334,5,1,13240.5
2011-11-27,13240.5,12.2,13400.583333333334,13613.666666666666,13685.458333333334,13198.041666666666,6,1,15069.833333333334
2011-11-28,15069.833333333334,9.2,13240.5,13400.583333333334,13613.666666666666,14804.083333333334,0,0,16091.375
2011-11-29,16091.375,7.9,15069.833333333334,13240.5,13400.583333333334,15098.291666666666,1,0,17061.5
2011-11-30,17061.5,1.5,16091.375,15069.833333333334,13240.5,15034.833333333334,2,0,17229.083333333332
2011-12-01,17229.083333333332,0.7,17061.5,16091.375,15069.833333333334,13685.458333333334,3,0,17024.958333333332
2011-12-02,17024.958333333332,1.6,17229.083333333332,17061.5,16091.375,13613.666666666666,4,0,15792.291666666666
2011-12-03,15792.291666666666,3.8,17024.958333333332,17229.083333333332,17061.5,13400.583333333334,5,1,14775.125
2011-12-04,14775.125,8.1,15792.291666666666,17024.958333333332,17229.083333333332,13240.5,6,1,15768.875
2011-12-05,15768.875,9.3,14775.125,15792.291666666666,17024.958333333332,15069.833333333334,0,0,16002.583333333334
2011-12-06,16002.583333333334,3.5,15768.875,14775.125,15792.291666666666,16091.375,1,0,16636.5
2011-12-07,16636.5,0.9,16002.583333333334,15768.875,14775.125,17061.5,2,0,17689.666666666668
2011-12-08,17689.666666666668,-0.5,16636.5,16002.583333333334,15768.875,17229.083333333332,3,0,17557.958333333332
2011-12-09,17557.958333333332,0.9,17689.666666666668,16636.5,16002.583333333334,17024.958333333332,4,0,16788.708333333332
2011-12-10,16788.708333333332,-3.3,17557.958333333332,17689.666666666668,16636.5,15792.291666666666,5,1,16994.666666666668
2011-12-11,16994.666666666668,-3.1,16788.708333333332,17557.958333333332,17689.666666666668,14775.125,6,1,17922.458333333332
2011-12-12,17922.458333333332,-1.3,16994.666666666668,16788.708333333332,17557.958333333332,15768.875,0,0,17055.041666666668
2011-12-13,17055.041666666668,1.5,17922.458333333332,16994.666666666668,16788.708333333332,16002.583333333334,1,0,16119.333333333334
2011-12-14,16119.333333333334,7.3,17055.041666666668,17922.458333333332,16994.666666666668,16636.5,2,0,15861.041666666666
2011-12-15,15861.041666666666,11.7,16119.333333333334,17055.041666666668,17922.458333333332,17689.666666666668,3,0,16327.5
2011-12-16,16327.5,1.2,15861.041666666666,16119.333333333334,17055.041666666668,17557.958333333332,4,0,16462.083333333332
2011-12-17,16462.083333333332,-0.4,16327.5,15861.041666666666,16119.333333333334,16788.708333333332,5,1,15910.166666666666
2011-12-18,15910.166666666666,0.9,16462.083333333332,16327.5,15861.041666666666,16994.666666666668,6,1,17244.416666666668
2011-12-19,17244.416666666668,4.6,15910.166666666666,16462.083333333332,16327.5,17922.458333333332,0,0,16422.625
2011-12-20,16422.625,5.8,17244.416666666668,15910.166666666666,16462.083333333332,17055.041666666668,1,0,15542.666666666666
2011-12-21,15542.666666666666,11.1,16422.625,17244.416666666668,15910.166666666666,16119.333333333334,2,0,15603.916666666666
2011-12-22,15603.916666666666,6.8,15542.666666666666,16422.625,17244.416666666668,15861.041666666666,3,0,15314.916666666666
2011-12-23,15314.916666666666,2.2,15603.916666666666,15542.666666666666,16422.625,16327.5,4,0,14506.125
2011-12-24,14506.125,0.5,15314.916666666666,15603.916666666666,15542.666666666666,16462.083333333332,5,1,14174.75
2011-12-25,14174.75,2.0,14506.125,15314.916666666666,15603.916666666666,15910.166666666666,6,1,14322.791666666666
2011-12-26,14322.791666666666,1.3,14174.75,14506.125,15314.916666666666,17244.416666666668,0,0,16067.333333333334
2011-12-27,16067.333333333334,1.5,14322.791666666666,14174.75,14506.125,16422.625,1,0,16557.166666666668
2011-12-28,16557.166666666668,-1.2,16067.333333333334,14322.791666666666,14174.75,15542.666666666666,2,0,16709.5
2011-12-29,16709.5,1.4,16557.166666666668,16067.333333333334,14322.791666666666,15603.916666666666,3,0,15206.083333333334
2011-12-30,15206.083333333334,6.8,16709.5,16557.166666666668,16067.333333333334,15314.916666666666,4,0,14086.833333333334
2011-12-31,14086.833333333334,5.6,15206.083333333334,16709.5,16557.166666666668,14506.125,5,1,14397.375
